anchor,anchor_diagnostics_anchor_in_candidate_nodes,anchor_diagnostics_anchor_in_response_text,anchor_diagnostics_anchor_incident_candidate_edges,anchor_diagnostics_anchor_required,anchor_diagnostics_anchor_response_adherent,arm_decision_admission,arm_decision_eligible_arm_count,arm_decision_epoch_id,arm_decision_epoch_refreshed,arm_decision_policy,arm_decision_reason,arm_decision_selected_arm,batch_candidate_edges,batch_candidate_nodes,batch_count_novelty,batch_historical_edge_mass,batch_historical_edge_mass_noisy_or,batch_historical_node_mass,batch_htsn_combined,batch_htsn_combined_noisy_or,batch_htsn_edge,batch_htsn_edge_noisy_or,batch_htsn_node,batch_new_edges,batch_new_nodes,batch_retrospective_edge_mass,batch_retrospective_edge_mass_noisy_or,batch_retrospective_gain,batch_retrospective_node_mass,batch_rtsn_combined,batch_rtsn_combined_noisy_or,batch_y_ha,decision_reason,effective_fewa_reward,evaluation_degree_weighted_node_coverage,evaluation_edge_pair_precision,evaluation_edge_pair_recall,evaluation_edge_tsc_noisy_or_rank,evaluation_edge_tsc_rank,evaluation_edge_tsc_raw,evaluation_matched_directed_edge_pairs,evaluation_matched_nodes,evaluation_node_autc_rank,evaluation_node_precision,evaluation_node_recall,evaluation_node_tsc_burt_balanced,evaluation_node_tsc_burt_effective,evaluation_node_tsc_collision_diversity,evaluation_node_tsc_degree,evaluation_node_tsc_rank,evaluation_node_tsc_raw,evaluation_pagerank_weighted_node_coverage,evaluation_recovered_edge_pairs,evaluation_recovered_nodes,evaluation_spearman_bnrr_online_vs_truth,evaluation_spearman_matched_nodes,evaluation_spearman_sensitivity_online_vs_truth,evaluation_top10_sensitive_nodes_recovered,evaluation_top20_sensitive_nodes_recovered,evaluation_top50_sensitive_nodes_recovered,evaluation_top5_sensitive_nodes_recovered,evaluation_undirected_edge_pair_precision,evaluation_undirected_edge_pair_recall,gain_graph,gain_meaningful,gain_relation,gain_sensitive,mode,mode_decision_available_arm_count,mode_decision_effective_htsn_threshold,mode_decision_epsilon,mode_decision_explore_suppressed,mode_decision_mode,mode_decision_reason,mode_decision_recent_explore_success_rate,mode_decision_recent_htsn,parser_candidate_edges,parser_candidate_nodes_with_endpoints,parser_citation_rejected_compact_edges,parser_compact_format_edges,parser_graph_filter_status,parser_graphrag_query_attempts,parser_kept_edges,parser_kept_nodes_explicit,parser_raw_edges,parser_raw_nodes,parser_response_characters,parser_source,query_generation_anchor_present,query_generation_anchor_rejected_queries,query_generation_anchor_required,query_generation_attempts,query_generation_domain_query_signature,query_generation_fallback_reason,query_generation_generation_error_attempts,query_generation_last_generation_error,query_generation_max_similarity,query_generation_rejected_similar_queries,query_generation_similarity_rejected_queries,query_generation_source,raw_batch_reward,reward,reward_attribution_warning,turn
TREGEAGLE,True,True,6,True,True,,528,3,False,topology_pl_fewa,globally_unpulled_topology_prior,TREGEAGLE,46,54,0.85,23.09943181818182,25.12753511679293,5.777462121212121,0.28876893939393944,0.3090499723800505,0.5021615612648221,0.546250763408542,0.10699003928170595,43,42,37.399647887323944,39.757796227187065,0.28123986342296203,19.6012323943662,0.5700088028169015,0.5935902862155327,28.87689393939394,fewa(0.2003),0.05640018347537879,0.15237644916115023,0.9230769230769231,0.018880831851142428,0.018930712386350742,0.01890183435550033,0.017729861269751672,552,599,0.07807639866839468,0.8967065868263473,0.03490472583182798,0.1605192113516684,0.16622006120669844,0.09268948607475617,0.15237644916115023,0.06464125012225691,0.12039111423899493,0.06993410615298214,598,668,0.2551932720694056,599,0.2551932720694056,5,6,17,3,0.9382504288164666,0.019157356494939236,True,True,True,True,exploit,528,0.10014119576326413,0.20028239152652827,False,exploit,fewa(0.2003),0.8333333333333334,0.11234692121899544,46,54,0,0,disabled,1,46,52,46,52,33533,live,True,0,True,1,are associated beyond characters connection devil directly its known locations objects or specific the to tregeagle what with,none,0,,0.7272727272727273,0,0,fixed_anchor_dynamic,0.05640018347537879,0.05640018347537879,False,21
TERRABIL,True,True,5,True,True,,568,4,True,topology_pl_fewa,globally_unpulled_topology_prior,TERRABIL,35,39,0.36486486486486486,10.151408450704226,11.368587736808173,2.160211267605634,0.16637323943661972,0.18282160816775414,0.29004024144869217,0.32481679248023354,0.05539003250270856,15,12,13.637781629116118,14.470266182879833,0.08146038274708911,4.701906412478336,0.24783362218370883,0.25908341345078606,12.31161971830986,fewa(0.1963),0.024046132262323945,0.15302441245490525,0.9249592169657422,0.019393897934053907,0.019436142204486848,0.01939018599161725,0.018013836021689045,567,611,0.07902346915572799,0.8985294117647059,0.03560398578171435,0.1611728426578736,0.16686932764001822,0.09360344684400043,0.15302441245490525,0.0657600132226101,0.12118521760684976,0.07050936872092975,613,680,0.2556106560092385,611,0.2556106560092385,5,6,17,3,0.939799331103679,0.019682695338493327,True,True,True,True,exploit,568,0.09813837184799884,0.19627674369599768,False,exploit,fewa(0.1963),0.8,0.15182744441433557,35,39,0,0,disabled,1,35,39,35,39,63530,live,True,0,True,1,are associated beyond characters connection cornwall directly duke its known locations objects of or specific terrabil the to what with,none,0,,0.7272727272727273,0,0,fixed_anchor_dynamic,0.024046132262323945,0.024046132262323945,False,22
THE TREASURE-CHAMBER,True,True,3,True,True,,577,4,False,topology_pl_fewa,globally_unpulled_topology_prior,THE TREASURE-CHAMBER,68,70,0.5362318840579711,32.63084922010398,36.33378362954263,5.583188908145581,0.2769133197699244,0.3037461778093348,0.47986542970741153,0.534320347493274,0.07975984154493687,47,27,43.82809917355372,45.56031282016256,0.125044998591556,11.642148760330578,0.4019583183614804,0.4145105911629937,38.21403812824956,fewa(0.1924),0.07463679321923743,0.15955658295681413,0.9303030303030303,0.021001504993843206,0.021065969876725113,0.021001579318252948,0.018847497154058035,614,638,0.08268506749942374,0.9024045261669024,0.03717732066895869,0.1676245123306311,0.17315562787546948,0.09678513233588787,0.15955658295681413,0.06895599336970311,0.12565865210838487,0.07529880381048357,660,707,0.2691622926392567,638,0.2691622926392567,5,6,17,3,0.9440993788819876,0.02129373445872588,True,True,True,True,exploit,577,0.09617560441103887,0.19235120882207773,False,exploit,fewa(0.1924),0.75,0.1832419756259606,68,70,0,0,disabled,1,68,22,68,22,21813,live,True,0,True,1,any are associated beyond chamber characters connection directly hoard its known locations objects or specific the to treasure what with,none,0,,0.7272727272727273,0,0,fixed_anchor_dynamic,0.07463679321923743,0.07463679321923743,False,23
,,,0,False,,,605,,,topology_pl_fewa,mode_explore,,30,30,0.5833333333333334,15.216528925619835,18.596273478587527,3.1090909090909093,0.305426997245179,0.3617560731279739,0.5072176308539945,0.6198757826195842,0.10363636363636365,25,10,24.424267100977197,24.846227811435664,0.1530692025376657,3.085504885993485,0.4584961997828447,0.4655288782904858,18.325619834710743,epsilon_sample(0.1885),,0.16129032258064516,0.9328467153284672,0.021856615132029005,0.02194646862742319,0.021903369829346615,0.019827139252180204,639,648,0.08406057916642315,0.9037656903765691,0.03776003729386399,0.16920540094960462,0.17457907724743935,0.0977265336873633,0.16129032258064516,0.07028052169847665,0.1269664249163028,0.07604403243653866,685,717,0.2829507073887151,648,0.2829507073887151,5,6,17,3,0.9460269865067467,0.022099254018842152,True,True,True,True,explore,605,0.0942520923228181,0.1885041846456362,False,explore,epsilon_sample(0.1885),0.75,0.23862463957994545,30,30,0,0,disabled,1,30,5,30,5,24045,live,,0,False,1,and are between characters customs described different do how in interactions or rituals shape social story the they traditions what,none,0,,0.41379310344827586,0,0,agea_dynamic,0.03579222623966942,0.03579222623966942,False,24
NASO,True,True,67,True,True,,614,4,False,topology_pl_fewa,globally_unpulled_topology_prior,NASO,73,76,0.9060402684563759,24.185667752442995,38.98140630139312,19.884364820846905,0.29577203069322083,0.3950722894110069,0.33131051715675336,0.5339918671423716,0.2616363792216698,69,66,67.7925925925926,68.40779478737997,0.30820510080068925,22.2,0.6039771314939101,0.6081060052844294,44.0700325732899,fewa(0.1847),0.08607428236970684,0.17479247662078387,0.9177718832891246,0.023669448624982898,0.02381395504065761,0.023836432077899924,0.023639289603449923,692,710,0.0923680636190783,0.9067688378033205,0.04137288036827691,0.18360578909812703,0.18953176200525568,0.10648575107601209,0.17479247662078387,0.07782340200489812,0.13820124503198858,0.08205203508020023,754,783,0.27818532765703136,710,0.27818532765703136,6,7,19,3,0.9455040871934605,0.024305677161769342,True,True,True,True,exploit,614,0.09236705047636173,0.18473410095272347,False,exploit,fewa(0.1847),0.75,0.2490913267553394,73,76,0,0,disabled,1,73,72,73,72,32401,live,True,0,True,1,are associated beyond characters connection directly fire its known locations naso objects or specific to what with,none,0,,0.75,0,0,fixed_anchor_dynamic,0.08607428236970684,0.08607428236970684,False,25
TINKA JALLINGER,True,True,3,True,True,,675,5,True,topology_pl_fewa,globally_unpulled_topology_prior,TINKA JALLINGER,41,30,0.8732394366197183,13.413333333333334,15.891397530864198,3.3629629629629627,0.23628586332811688,0.27118817596939665,0.32715447154471544,0.3875950617283951,0.11209876543209876,38,24,36.043633762517885,37.38105274037507,0.4775911037677344,14.641630901287554,0.7138769670958512,0.7327138541079243,16.776296296296298,fewa(0.1810),0.03276620370370371,0.17750691744597388,0.9217171717171717,0.02496921603502531,0.025123363360551054,0.025131352867318813,0.024135775175746763,730,734,0.09517245428642847,0.909541511771995,0.042771400268049646,0.18650356469423257,0.19252795229014455,0.10934977285268237,0.17750691744597388,0.08048970734717356,0.14113152979911958,0.08357429772420263,792,807,0.28443890579391395,734,0.28443890579391395,6,7,19,3,0.9481865284974094,0.025636535565439707,True,True,True,True,exploit,675,0.09051970946683449,0.18103941893366898,False,exploit,fewa(0.1810),0.6666666666666666,0.2666509053077767,41,30,0,0,disabled,1,41,10,41,10,18035,live,True,0,True,1,any are associated beyond characters connections directly jallinger known locations objects or specific tinka what with,none,0,,0.5714285714285714,0,0,fixed_anchor_dynamic,0.03276620370370371,0.03276620370370371,False,26
CORNISH HORSES,True,True,4,True,True,,699,5,False,topology_pl_fewa,globally_unpulled_topology_prior,CORNISH HORSES,53,65,0.6101694915254238,8.562947067238913,9.290381108511854,1.8168812589413448,0.08796464683203609,0.094129342097061,0.16156503900450778,0.1752902095945633,0.02795201936832838,32,40,27.08899456521739,29.033182818407372,0.2845079489675218,16.862771739130434,0.3724725957995579,0.38894876743676104,10.379828326180258,fewa(0.1774),0.020273102199570816,0.18234037336695738,0.9247572815533981,0.026063757011903135,0.026160751075169856,0.026118501743863296,0.02460453453604072,762,770,0.09854243487907659,0.9090909090909091,0.04486918011770876,0.19184063924108782,0.19824453821321428,0.1134128317826665,0.18234037336695738,0.08392132403146912,0.14561527382027686,0.08782652320137262,824,847,0.28208653275406365,770,0.28208653275406365,6,8,20,3,0.9502487562189055,0.026757258431688438,True,True,True,True,exploit,699,0.0887093152774978,0.1774186305549956,False,exploit,fewa(0.1774),0.6666666666666666,0.25615429009461216,53,65,0,0,disabled,1,53,65,53,65,61809,live,True,0,True,1,any are associated beyond characters connections cornish directly horses known locations objects or specific what with,none,0,,0.7777777777777778,0,0,fixed_anchor_dynamic,0.020273102199570816,0.020273102199570816,False,27
,,,0,False,,,736,,,topology_pl_fewa,mode_explore,,20,31,0.27450980392156865,3.381793478260869,3.531305381616257,0.7860054347826086,0.081721547314578,0.08465315326272287,0.16908967391304347,0.17656526908081285,0.02535501402524544,4,10,3.7178619756427604,3.88879112870591,0.022725373537660062,1.6089309878213802,0.10444692085223806,0.10779847287308413,4.167798913043478,epsilon_sample(0.1739),,0.1841616755980526,0.9251207729468599,0.02620057463401286,0.02630164684323384,0.02626184713595067,0.024704804721414467,766,780,0.09994508052868999,0.9101516919486581,0.045451896742614066,0.19374912243022321,0.20024389920269664,0.1149690664366932,0.1841616755980526,0.08512729965117857,0.14733629439136214,0.08864190099620863,828,857,0.27881893429053706,780,0.27881893429053706,6,8,20,3,0.9504950495049505,0.02689734878996953,True,True,True,True,explore,736,0.08693512897194784,0.17387025794389568,False,explore,epsilon_sample(0.1739),0.5,0.24047257157369545,20,31,0,0,disabled,1,20,31,20,31,43115,live,,0,False,1,and appear characters connect do elements emotional events how motifs narrative or pivotal plot recurring states symbols the thematic they throughout to what,none,0,,0.2777777777777778,0,0,agea_dynamic,0.008140232252038042,0.008140232252038042,False,28
SERPENT,True,True,7,True,True,,739,5,False,topology_pl_fewa,globally_unpulled_topology_prior,SERPENT,18,23,0.8048780487804879,12.807171853856563,13.982507539537941,2.2949932341001356,0.3683454899501634,0.39701221399117265,0.7115095474364757,0.7768059744187745,0.09978231452609285,18,15,16.555925432756325,17.17161450068351,0.16177694842468643,5.179094540612517,0.5301224383748498,0.5451392449096593,15.102165087956699,fewa(0.1704),0.029496416187415428,0.18957304472697978,0.9267139479905437,0.026816253933506635,0.026922245801162908,0.02687903741170223,0.025152484453991306,784,792,0.10174671094079132,0.908256880733945,0.04615115669250044,0.1996193850563076,0.20646066118598952,0.1177402966310731,0.18957304472697978,0.08642051217001064,0.15129650362973165,0.09204700563285542,846,872,0.27939091104642066,792,0.27939091104642066,7,9,21,3,0.9514563106796117,0.027457710223093897,True,True,True,True,exploit,739,0.08519642639250888,0.17039285278501776,False,exploit,fewa(0.1704),1.0,0.20143421708262615,18,23,0,0,disabled,1,18,23,18,23,10126,live,True,0,True,1,any are associated beyond characters connection directly known locations objects or serpent specific what with,none,0,,0.7222222222222222,0,0,fixed_anchor_dynamic,0.029496416187415428,0.029496416187415428,False,29
BACHMAN'S LIVERY STABLE,True,True,3,True,True,,751,6,True,topology_pl_fewa,globally_unpulled_topology_prior,BACHMAN'S LIVERY STABLE,3,4,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,fewa(0.1670),0.0,0.18957304472697978,0.9267139479905437,0.026816253933506635,0.026922245801162908,0.02687903741170223,0.025152484453991306,784,792,0.10174671094079132,0.908256880733945,0.04615115669250044,0.1996193850563076,0.20646066118598952,0.1177402966310731,0.18957304472697978,0.08642051217001064,0.15129650362973165,0.09204700563285542,846,872,0.27939091104642066,792,0.27939091104642066,7,9,21,3,0.9514563106796117,0.027457710223093897,False,False,False,False,exploit,751,0.0834924978646587,0.1669849957293174,False,exploit,fewa(0.1670),1.0,0.21401791562362305,3,4,0,0,disabled,1,3,4,3,4,3314,live,True,0,True,1,any are associated bachman beyond characters connection directly known livery locations objects or s specific stable what with,none,0,,0.7368421052631579,0,0,fixed_anchor_dynamic,0.0,0.0,False,30
,,,0,False,,,751,,,topology_pl_fewa,mode_explore,,47,46,0.7419354838709677,19.985352862849535,21.636626087542396,3.6378162450066576,0.25401257105221714,0.2717681971241834,0.4252202736776497,0.46035374654345523,0.07908296184797081,39,30,35.29833546734955,37.05920788378273,0.2865062014065826,14.969910371318822,0.5405187724587998,0.5594528844634575,23.623169107856192,epsilon_sample(0.1636),,0.19444152569086898,0.9288135593220339,0.02811602134354905,0.028221494483575367,0.028140903539660738,0.026100585674587683,822,821,0.10537446341708652,0.9101995565410199,0.047841034904725833,0.20466615619648917,0.21157050259279034,0.12114260333746316,0.19444152569086898,0.0898319606925514,0.1554233376790431,0.09480147286612779,885,902,0.2802491409842035,821,0.2802491409842035,7,9,21,3,0.9524913093858632,0.028788568626764263,True,True,True,True,explore,751,0.08182264790736553,0.16364529581473106,False,explore,epsilon_sample(0.1636),1.0,0.15486350948497887,47,46,0,0,disabled,1,47,45,47,45,27794,live,,0,False,1,and are associated ceremonies deities described in narrative objects or practices religious rituals sacred specific the they what which with,none,0,,0.45454545454545453,0,0,agea_dynamic,0.046139002163781626,0.046139002163781626,False,31
,,,0,False,,,781,,,topology_pl_fewa,mode_explore,,60,57,0.6068376068376068,38.76824583866838,40.83715803141512,8.68886043533931,0.4056162929402366,0.42329930313465325,0.6461374306444729,0.6806193005235853,0.15243614798840893,49,22,47.057285180572855,48.49246404749313,0.07524074956064158,9.202988792029888,0.4808570425008782,0.49312352854293173,47.457106274007685,epsilon_sample(0.1604),,0.19731357920913453,0.9314775160599572,0.02975783280886578,0.02989277850433298,0.029799481295993822,0.027143898893261968,870,841,0.10770769294506469,0.9101731601731602,0.04900646815453645,0.20713187887418974,0.21375059132899527,0.12288135844812596,0.19731357920913453,0.0921605453207637,0.1576856375295921,0.0958207494547949,934,924,0.29416996658197,841,0.29416996658197,7,9,21,3,0.9539473684210527,0.030469652926137358,True,True,True,True,explore,781,0.08018619494921822,0.16037238989843644,False,explore,epsilon_sample(0.1604),1.0,0.15840885102979893,60,57,0,0,disabled,1,60,56,60,56,28844,live,,0,False,1,and are communal depicted events feasts gatherings in or participates social them what who,none,0,,0.2608695652173913,0,0,agea_dynamic,0.09268966069142126,0.09268966069142126,False,32
MACROBIUS,True,True,2,True,True,,803,6,False,topology_pl_fewa,globally_unpulled_topology_prior,MACROBIUS,3,4,0.42857142857142855,0.6650062266500623,1.1088958125584476,0.33250311332503113,0.1425013342821562,0.20591413226906838,0.22166874221668742,0.36963193751948253,0.08312577833125778,2,1,1.6629353233830846,1.8338782610578948,0.1424133778713619,0.3314676616915423,0.2849147121535181,0.30933513182134814,0.9975093399750934,fewa(0.1572),0.0019482604296388543,0.19741865433785155,0.9316239316239316,0.029826241619920646,0.029963295476026833,0.029872601954138805,0.027366877401070713,872,842,0.1078345291203402,0.9102702702702703,0.04906473981702698,0.2072362219540176,0.21385041096986723,0.12297516316812179,0.19741865433785155,0.0922929274523185,0.15779137760632106,0.09585577332475168,936,925,0.2956674538974107,842,0.2956674538974107,7,9,21,3,0.9540481400437637,0.030539698105277905,True,True,True,True,exploit,803,0.07858247105023385,0.1571649421004677,False,exploit,fewa(0.1572),1.0,0.22193918025143905,3,4,0,0,disabled,1,3,3,3,3,5296,live,True,0,True,1,any are associated beyond characters connections directly known locations macrobius objects or specific what with,none,0,,0.8235294117647058,0,0,fixed_anchor_dynamic,0.0019482604296388543,0.0019482604296388543,False,33
SULTAN,True,True,34,True,True,,804,6,False,topology_pl_fewa,globally_unpulled_topology_prior,SULTAN,44,46,0.9222222222222223,17.261194029850746,24.97420739895052,10.712064676616915,0.31081398562741847,0.39651413417297143,0.3922998643147897,0.5675956227034209,0.2328709712308025,43,40,42.36011904761905,42.69799284297052,0.31672569691226404,14.11845238095238,0.6275396825396825,0.6312938358213656,27.97325870646766,fewa(0.1540),0.05463527091106965,0.20419600014010017,0.9346271705822268,0.03129703105760022,0.03146448492006617,0.03140911679092666,0.028829407104890466,915,882,0.1126874181326877,0.9139896373056995,0.05139560631664821,0.2145903479462864,0.22158107215529588,0.1285929749238784,0.20419600014010017,0.09651214468006587,0.164134795876834,0.09900204253675372,979,965,0.2975151904287372,882,0.2975151904287372,7,9,22,3,0.9560669456066946,0.03201064686722936,True,True,True,True,exploit,804,0.07701082162922918,0.15402164325845835,False,exploit,fewa(0.1540),1.0,0.23409513764495465,44,46,0,0,disabled,1,44,11,44,11,20535,live,True,0,True,1,address and are bestow characters for forms honors institutions of or specific sultan them titles used what which,none,0,,0.25,0,0,fixed_anchor_dynamic,0.05463527091106965,0.05463527091106965,False,34
SERAPIS,True,True,8,True,True,,840,7,True,topology_pl_fewa,globally_unpulled_topology_prior,SERAPIS,23,26,0.4489795918367347,8.980357142857143,10.93391298185941,1.6726190476190474,0.21740767735665695,0.25727616386690727,0.3904503105590062,0.4753875209504091,0.06433150183150182,14,8,13.366863905325443,13.843885018031582,0.08949970097929283,1.6715976331360947,0.3069073783359498,0.31664250308505465,10.65297619047619,fewa(0.1509),0.02080659412202381,0.20500157612693076,0.9355488418932527,0.03177589273498427,0.03195166385860925,0.03189604616841154,0.029283056804999038,929,890,0.11342731982564344,0.9146968139773896,0.05186177961657246,0.21514989205420243,0.22201592746258159,0.12907890239532432,0.20500157612693076,0.09734532319680345,0.16474776080632147,0.09947404275570867,993,973,0.29938092424741214,890,0.29938092424741214,7,9,22,3,0.9566563467492261,0.03246594053164291,True,True,True,True,exploit,840,0.0754706051966446,0.1509412103932892,False,exploit,fewa(0.1509),1.0,0.2225888367804057,23,26,0,0,disabled,1,23,16,23,16,23396,live,True,0,True,1,and are associated ceremonies cult devotees directly distinct do in or play practices priests ritual roles serapis sites specific temples the these what which with,none,0,,0.36363636363636365,0,0,fixed_anchor_dynamic,0.02080659412202381,0.02080659412202381,False,35
MONTAGU TRIXIT,True,True,25,True,True,,845,7,False,topology_pl_fewa,globally_unpulled_topology_prior,MONTAGU TRIXIT,30,66,0.9166666666666666,19.109467455621303,20.93210251741886,6.35207100591716,0.265224358974359,0.28421014086808355,0.6369822485207101,0.6977367505806286,0.09624350008965393,29,59,27.24971297359357,27.958719934725384,0.12324794297742059,10.043628013777267,0.38847230195177956,0.39585779113023595,25.461538461538463,fewa(0.1479),0.04972956730769231,0.20671780322930897,0.9373776908023483,0.03276782049527979,0.032949486903410895,0.03291502593568582,0.029834909125236966,958,919,0.11557433332964094,0.8905038759689923,0.05355165782879785,0.21689067025866426,0.2237454032916081,0.13118071287992691,0.20671780322930897,0.09969642253928664,0.16672751174734354,0.10140013578107739,1022,1032,0.307904557771157,919,0.307904557771157,7,9,22,3,0.9579158316633266,0.03348159562918082,True,True,True,True,exploit,845,0.0739611930927117,0.1479223861854234,False,exploit,fewa(0.1479),1.0,0.2660703722517371,30,66,0,0,disabled,1,30,47,30,47,35168,live,True,0,True,1,accounts and are directly distinct do financial his in instruments linked montagu operations or play roles specific these to transactions trixit what which,none,0,,0.37142857142857144,0,0,fixed_anchor_dynamic,0.04972956730769231,0.04972956730769231,False,36
FIGHEEGH,True,True,11,True,True,,871,7,False,topology_pl_fewa,globally_unpulled_topology_prior,FIGHEEGH,22,29,0.6862745098039216,8.258897818599312,10.533876036227939,2.788174512055109,0.2166092613853808,0.2612166774173147,0.3754044462999687,0.47881254710126997,0.09614394869155549,18,17,15.234198645598195,16.30823437316878,0.192145662706152,5.6123024830699775,0.4087549240915328,0.4298144481615443,11.047072330654421,fewa(0.1450),0.021576313145809416,0.20817134250989458,0.9384615384615385,0.03338349979477356,0.033571616463707495,0.03354450532568172,0.03044672952012403,976,935,0.11706262643653864,0.8913250714966635,0.05448400442864635,0.21853288390338277,0.22553750710898884,0.1333659224157682,0.20817134250989458,0.10095217554704433,0.16858533557790187,0.10234392250682627,1040,1049,0.31494398101450943,935,0.31494398101450943,7,9,22,3,0.9586614173228346,0.034112002241445734,True,True,True,True,exploit,871,0.07248196923085747,0.14496393846171493,False,exploit,fewa(0.1450),1.0,0.26831272983616544,22,29,0,0,disabled,1,22,29,22,29,11633,live,True,0,True,1,and are associated directly distinct do figheegh geographic in it locations or places play relation roles settlements specific territories these to what which with,none,0,,0.4411764705882353,0,0,fixed_anchor_dynamic,0.021576313145809416,0.021576313145809416,False,37
SNAPSHOT HARRY,True,True,1,True,True,,886,8,True,topology_pl_fewa,globally_unpulled_topology_prior,SNAPSHOT HARRY,2,20,0.8181818181818182,1.2031602708803613,1.2476907525643444,0.3357787810383747,0.06995177508721527,0.0719758878910327,0.6015801354401806,0.6238453762821722,0.016788939051918736,2,16,1.6829954954954953,1.8281991873630388,0.056890976755536574,1.107545045045045,0.12684275184275184,0.1334429196549129,1.538939051918736,fewa(0.1421),0.0030057403357787813,0.20920458127561206,0.9385796545105566,0.03345190860582843,0.03363089299632274,0.033596756194763135,0.03047278852365779,978,950,0.11814972514941217,0.892018779342723,0.055358079366004315,0.21949401677149472,0.22641333304771255,0.1342382593053167,0.20920458127561206,0.10217458312930769,0.16956369309677086,0.10316951567324938,1042,1065,0.31895577285746235,950,0.31895577285746235,7,9,22,3,0.9587426326129665,0.03418204742058628,True,True,True,True,exploit,886,0.0710323298462403,0.1420646596924806,False,exploit,fewa(0.1421),1.0,0.23051132352519427,2,20,0,0,disabled,1,2,20,2,20,15336,live,True,0,True,1,and are connected directly distinct do functions groups harry him in individuals or organizations relation roles serve snapshot specific they to what which,none,0,,0.38235294117647056,0,0,fixed_anchor_dynamic,0.0030057403357787813,0.0030057403357787813,False,38
DICK MASTERTON,True,True,4,True,True,,888,8,False,topology_pl_fewa,globally_unpulled_topology_prior,DICK MASTERTON,5,7,0.3333333333333333,2.481418918918919,2.6554472546871195,0.3355855855855856,0.23475037537537538,0.2492527366893921,0.4962837837837838,0.5310894509374239,0.04794079794079794,3,1,2.7142857142857144,2.870577904421115,0.019327239922712375,0.3346456692913386,0.25407761529808776,0.2671019644760378,2.8170045045045047,fewa(0.1392),0.005501961922860361,0.2093621939686876,0.938755980861244,0.03355452182241073,0.033735408055361356,0.03370007985725184,0.030511015729930074,981,951,0.11831551802810869,0.8921200750469043,0.05541635102849484,0.2196615166046329,0.22658481807177455,0.1343850840844406,0.2093621939686876,0.10231852127013634,0.16972571457235203,0.1032414101832843,1045,1066,0.3183153877689932,951,0.3183153877689932,7,9,22,3,0.9588638589618022,0.0342871151892971,True,True,True,True,exploit,888,0.06961168324931549,0.13922336649863098,False,exploit,fewa(0.1392),1.0,0.21600141168620607,5,7,0,0,disabled,1,5,6,5,6,4204,live,True,0,True,1,affiliations and are connected dick directly distinct do groups him hold in individuals masterton or organizations relation roles specific they to what which,none,0,,0.7037037037037037,0,0,fixed_anchor_dynamic,0.005501961922860361,0.005501961922860361,False,39
TWO LITTLE BLACK FIGURES,True,True,2,True,True,,889,8,False,topology_pl_fewa,globally_unpulled_topology_prior,TWO LITTLE BLACK FIGURES,2,3,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,fewa(0.1364),0.0,0.2093621939686876,0.938755980861244,0.03355452182241073,0.033735408055361356,0.03370007985725184,0.030511015729930074,981,951,0.11831551802810869,0.8921200750469043,0.05541635102849484,0.2196615166046329,0.22658481807177455,0.1343850840844406,0.2093621939686876,0.10231852127013634,0.16972571457235203,0.1032414101832843,1045,1066,0.3183153877689932,951,0.3183153877689932,7,9,22,3,0.9588638589618022,0.0342871151892971,False,False,False,False,exploit,889,0.0682194495843292,0.1364388991686584,False,exploit,fewa(0.1364),1.0,0.20078868963579746,2,3,0,0,disabled,1,2,1,2,1,1493,live,True,0,True,1,and are associations black connected directly distinct do entity figures groups hold in individuals little or organizations relation roles specific they this to two what which,none,0,,0.6333333333333333,0,0,fixed_anchor_dynamic,0.0,0.0,False,40
CISSY TRIXIT,True,True,4,True,True,,889,9,True,topology_pl_fewa,globally_unpulled_topology_prior,CISSY TRIXIT,5,8,0.7692307692307693,3.9741282339707533,4.317431777720698,1.673228346456693,0.43441204464826516,0.46082000955210695,0.7948256467941507,0.8634863555441395,0.20915354330708663,5,5,4.746644295302014,4.8316629881536866,0.059780004912911966,1.6778523489932886,0.4941920495611771,0.5007319490113058,5.647356580427447,fewa(0.1337),0.011029993321147357,0.2097299569191972,0.9352380952380952,0.03358872622793816,0.03377064342515065,0.033736009023357105,0.030531772062195126,982,955,0.11861276914002589,0.8916900093370682,0.05564943767845697,0.22004190528635073,0.2269658603547184,0.13468377924864086,0.2097299569191972,0.10261332140545135,0.17006650788304462,0.1033876752386645,1050,1071,0.31905825850794434,955,0.31905825850794434,7,9,22,3,0.9551656920077972,0.03432213777886737,True,True,True,True,exploit,889,0.06685506059264261,0.13371012118528522,False,exploit,fewa(0.1337),1.0,0.15730715416446608,5,8,0,0,disabled,1,5,6,5,6,5439,live,True,0,True,1,and any are cissy connected connections directly distinct do excluding garden groups have her individuals montagu or organizations relationships roles specific the they to trixit what which with,none,0,,0.45714285714285713,0,0,fixed_anchor_dynamic,0.011029993321147357,0.011029993321147357,False,41
